title,link,source,time
'This smacks of a long-term plan' - why this horse can win the Ayr Gold Cup,https://www.racingpost.com/horse-racing-tips/free-tips/this-smacks-of-a-long-term-plan-why-this-horse-can-win-the-ayr-gold-cup-afrPx6D2H2iR/,racing_post,
WATCH: Robbie Wilders and Joel Rees assess the Ayr Gold Cup - plus the panel give their best bets for the weekend,https://www.racingpost.com/video/racing-postcast/watch-robbie-wilders-and-joel-rees-assess-the-ayr-gold-cup-plus-the-panel-give-their-best-bets-for-the-weekend-a9aZ46E51ysp/,racing_post,
Ayr Silver Cup runner-by-runner guide: key quotes and Richard Birch's ratings for every contender in the ultra-competitive sprint,https://www.racingpost.com/news/raceday-intel/ayr-silver-cup-runner-by-runner-guide-key-quotes-and-richard-birchs-ratings-for-every-contender-in-the-ultra-competitive-sprint-agW1h1M6ckaG/,racing_post,
2.12 Newbury: Michael Dods believes he's the best juvenile he's trained - but Arapaho Gold faces his trickiest rival yet in the Mill Reef,https://www.racingpost.com/news/raceday-intel/michael-dods-believes-hes-the-best-juvenile-hes-trained-but-can-arapaho-gold-make-it-five-from-five-apSBk8d51uP6/,racing_post,
Emmet Mullins saddles Amo Racing's first jumps runner with Group 3 winner and former Derby contender,https://www.racingpost.com/news/raceday-intel/emmet-mullins-saddles-amo-racings-first-jumps-runner-with-group-3-winner-and-former-derby-contender-aqp7y7X2aaE9/,racing_post,
Belmont is back after a three-year and $555 million overhaul - with Breeders' Cup star headlining iconic track's return,https://www.racingpost.com/news/international/belmont-is-back-everything-you-need-to-know-about-the-three-year-and-555-million-overhaul-of-iconic-us-track-aXilx9j8pkej/,racing_post,
Shame on us! We've allowed Shane Foley's foul to steal a truly incredible woman's thunder,https://www.racingpost.com/news/opinion/comment/shame-on-us-weve-allowed-shane-foleys-foul-to-steal-a-truly-incredible-womans-thunder-aaxM68U9ubmg/,racing_post,
"'In the past week, she’s produced her two best pieces of work' - star fillies limber up for blockbuster Cheveley Park clash",https://www.racingpost.com/news/big-race-latest/she-would-be-one-of-the-best-two-year-olds-weve-ever-had-star-fillies-limber-up-for-blockbuster-cheveley-park-clash-aBHNI0r24MYh/,racing_post,
The St Leger has a big problem - and if it's to regain its status there is only one solution,https://www.racingpost.com/news/opinion/comment/the-st-leger-has-a-big-problem-and-if-its-to-regain-its-status-there-is-only-one-solution-a62n23S8ajXx/,racing_post,
'It feels as though that happened to a different person' - meet the Cheltenham Gold Cup winner who found happiness down a very different path,https://www.racingpost.com/news/features/interviews/it-feels-as-though-that-happened-to-a-different-person-meet-the-cheltenham-gold-cup-winner-who-found-happiness-down-a-very-different-path-avGYb9T4r4MI/,racing_post,
'Immensely talented' Irish Oaks heroine Johanna Walsh to go up for sale,https://www.racingpost.com/bloodstock/bloodstock-news/sales-news/immensely-talented-irish-oaks-heroine-johanna-walsh-to-go-up-for-sale-azL2h2x7NbYH/,racing_post,
It's the most important handicapping job in racing - so who is the new man in charge of the Grand National weights?,https://www.racingpost.com/news/festivals/grand-national-festival/its-the-most-important-handicapping-job-in-racing-so-who-is-the-new-man-in-charge-of-the-grand-national-weights-a6JD89v61LtM/,racing_post,
'People are fed up with restrictions' - why punters are returning to the racecourse ring as on-course turnover hits £270m,https://www.racingpost.com/news/industry/betting-industry/fewer-restrictions-competitive-prices-and-palpable-value-bookmakers-on-the-big-increase-in-on-course-profits-aCvCr4C7pZve/,racing_post,
"Rapid decline in online betting on horseracing slowing, new data reveals",https://www.racingpost.com/news/industry/betting-industry/betting-on-horseracing-falls-again-but-on-course-turnover-soars-aAQby9t8Lvxu/,racing_post,
"Ayr: 'Any horse, any course' for Saffie Osborne as she tees up Gold Cup bid with feature success and a double",https://www.racingpost.com/news/reports/any-horse-any-course-for-saffie-osborne-as-she-tees-up-ayr-gold-cup-bid-with-feature-success-a4eYq3W0oEGE/,racing_post,
Saffie Osborne set for another big Saturday ride as her well-backed mount sneaks in as Ayr Gold Cup bottomweight,https://www.racingpost.com/news/big-race-latest/st-leger-heroine-saffie-osborne-set-for-another-big-saturday-ride-as-twilight-calls-sneaks-into-ayr-gold-cup-field-aE2Sc3z3Clzg/,racing_post,
Don't let Saffie's success fool you - it's still far too hard for female jockeys to break into the weighing room,https://www.racingpost.com/news/opinion/comment/dont-let-saffies-success-fool-you-into-thinking-women-have-made-progress-in-the-weighing-room-they-really-havent-auNw19E26ygZ/,racing_post,
Downpatrick: Kashchei makes no mistake back in novice company to give Cian Collins successive wins in rated hurdle,https://www.racingpost.com/news/reports/kashchei-makes-no-mistake-back-in-novice-company-to-give-cian-collins-successive-wins-in-rated-hurdle-aTb5V1P8Y4eI/,racing_post,
Ayr: 'He really comes to himself at this time of year' - low draw proves best as Eye Of Dubai bounces back in Bronze Cup,https://www.racingpost.com/news/reports/he-really-comes-to-himself-at-this-time-of-year-low-draw-proves-best-as-eye-of-dubai-bounces-back-in-ayr-bronze-cup-a9puQ1m7l82C/,racing_post,
Newton Abbot: Nick Scholfield denies David Pipe as summer jumps title decided in final race,https://www.racingpost.com/news/reports/nick-scholfield-denies-david-pipe-as-summer-jumps-title-decided-in-final-race-axUSg1E4YaFU/,racing_post,
Newbury: 'He's been galloping his heart out and leaving all the good horses behind' - Charlie Appleby favourites oblige in short-priced treble,https://www.racingpost.com/news/reports/hes-been-galloping-his-heart-out-and-leaving-all-the-good-horses-behind-charlie-appleby-favourites-oblige-in-newbury-treble-aDHe47q7DnMv/,racing_post,
"'I'd try to take Willie Mullins on every time' - Pricewise, pro punters and a team of experts are back in our essential betting series",https://www.racingpost.com/news/features/series/id-try-to-take-willie-mullins-on-every-time-pricewise-pro-punters-and-a-team-of-experts-are-back-in-our-essential-betting-series-avOsb3B6lIoe/,racing_post,
"'Jockeys can't make them run faster, but they can bloody well make them run a lot slower'",https://www.racingpost.com/news/features/series/jockeys-cant-make-them-run-faster-but-they-can-bloody-well-make-them-run-a-lot-slower-akuPJ5q8FzAj/,racing_post,
"It was once the keys to the safe, now it drives punters ‘absolutely mad’ - but can you still make money betting the draw?",https://www.racingpost.com/news/features/series/it-was-once-the-keys-to-the-safe-now-it-drives-punters-absolutely-mad-but-can-you-still-make-money-betting-the-draw-aUYNh3d7TCdq/,racing_post,
'It's the number one factor that would make me have a bet' - racing's best betting brains on how to master a 'hugely underplayed' part of the sport,https://www.racingpost.com/news/features/series/its-the-number-one-factor-that-would-make-me-have-a-bet-racings-best-betting-brains-on-how-to-master-a-hugely-underplayed-part-of-the-sport-aJDTu3p25VS6/,racing_post,
"If I could bet only one angle for the rest of my life, this would be it - and the edge runs much deeper than most punters realise",https://www.racingpost.com/news/features/the-form-hacker/if-i-could-bet-only-one-angle-for-the-rest-of-my-life-this-would-be-it-and-the-edge-runs-much-deeper-than-most-punters-realise-aYyUc7V9nWV5/,racing_post,
Inside bloodstock's wild boom and bust years - when Godolphin v Coolmore went into overdrive and a breeder was accidentally killed off,https://www.racingpost.com/bloodstock/40-years-of-expertise/inside-bloodstocks-wild-boom-and-bust-years-when-godolphin-v-coolmore-went-into-overdrive-and-a-breeder-was-accidentally-killed-off-aweiO1d8wwbX/,racing_post,
"'Nobody knows what went on behind closed doors. I was looking at six to ten years, do you know that?'",https://www.racingpost.com/news/features/series/nobody-knows-what-went-on-behind-closed-doors.-i-was-looking-at-six-to-ten-years-do-you-know-that-aheZN7E5Own3/,racing_post,
'I needed those life-changing bets' - meet the former Pricewise who got out on top after an incredible Jackpot win,https://www.racingpost.com/news/features/series/i-needed-those-life-changing-bets-meet-the-former-pricewise-who-got-out-on-top-after-an-incredible-jackpot-win-av3wb1h1dHHg/,racing_post,
From woefully basic pools coupons to 979 wides and a golden age - how sports betting evolved and exploded,https://www.racingpost.com/sport/40-years-of-expertise/from-woefully-basic-pools-coupons-to-979-wides-and-a-golden-age-how-sports-betting-evolved-and-exploded-a1Yqn4K5G1Ba/,racing_post,
"'He punted too much, drank too much and the answer to every problem was to have a fag - but he was a cut above everybody'",https://www.racingpost.com/news/features/series/he-punted-too-much-drank-too-much-and-the-answer-to-every-problem-was-to-have-a-fag-but-he-was-a-cut-above-everybody-aj2nZ5U7fNuz/,racing_post,
'The black market's the only winner' - stark warning sent over proposed betting tax hike,https://www.racingpost.com/news/ireland/the-black-markets-the-only-winner-stark-warning-sent-over-proposed-betting-tax-hike-adab14E2fDKG/,racing_post,
'Guineas filly' Star Of State has connections thinking big after Curragh romp for Joseph O'Brien,https://www.racingpost.com/news/flat-racing/guineas-filly-star-of-state-has-owners-thinking-big-after-curragh-romp-for-joseph-obrien-a4V5J3n3Xhhs/,racing_post,
Aidan O'Brien to unleash €1.9 million sister to dual Group 1 winner for debut at Naas,https://www.racingpost.com/news/raceday-intel/be-in-love-aidan-obrien-to-unleash-1.9-million-sister-to-dual-group-1-winner-for-debut-at-naas-aYU0p3M0wpCv/,racing_post,
'He has the potential to be well handicapped' - Kevin Blake bullish on Melbourne Cup contender as weights are revealed,https://www.racingpost.com/news/festivals/melbourne-cup/melbourne-cup-weights-revealed-with-joseph-obriens-11-strong-team-dominant-among-international-challengers-aAck25u0pWkY/,racing_post,
France Galop delays vote on controversial racecourse closure and specialisation plans after industry backlash,https://www.racingpost.com/news/international/france/france-galop-president-agrees-to-more-time-for-discussions-after-backlash-to-controversial-racecourse-reform-plan-ahvZC7p2Dx3H/,racing_post,
St Leger history-maker Saffie Osborne sets sights on Melbourne Cup after Doncaster heroics,https://www.racingpost.com/news/festivals/melbourne-cup/st-leger-history-maker-saffie-osborne-sets-sights-on-australias-greatest-race-atoNn9D01ZaM/,racing_post,
"'Sometimes I just have my own mind made up about a horse. I'll still listen to everyone, but then I'll say no'",https://www.racingpost.com/news/people/trainers/willie-mullins-its-always-in-your-mind-we-could-have-a-blowout-at-cheltenham-akjc48M1GKLF/,racing_post,
"He was struggling to get motivated, riding 'a lot of losers' - now he's one of Britain's most prolific jockeys",https://www.racingpost.com/news/features/interviews/he-was-struggling-to-get-motivated-riding-a-lot-of-losers-now-hes-one-of-britains-most-prolific-jockeys-aTRgy9W6uXy0/,racing_post,
'I was scared - I didn't know how I'd end up or what my next steps would be',https://www.racingpost.com/news/features/the-big-read/i-was-scared-i-didnt-know-how-id-end-up-or-what-my-next-steps-would-be-apuD11i9g2ah/,racing_post,
Racing faces a catastrophic duty rise and a levy freeze - and the government seems to think it should be grateful,https://www.racingpost.com/news/opinion/comment/racing-faces-a-catastrophic-duty-rise-and-a-levy-freeze-and-the-government-seems-to-think-it-should-be-grateful-an50o8U6krZ1/,racing_post,
The chancellor is eyeing a gambling 'jackpot' – but the betting shop bloodbath tells a very different story,https://www.racingpost.com/news/opinion/comment/the-chancellor-is-eyeing-a-gambling-jackpot-but-the-betting-shop-bloodbath-tells-a-very-different-story-aX9au6U4zEUK/,racing_post,
Racing's income is under attack from all sides – and the route to a soft landing looks perilously narrow,https://www.racingpost.com/news/opinion/comment/racings-income-is-under-attack-from-all-sides-and-the-route-to-a-soft-landing-looks-perilously-narrow-ak5cR7l2NeIL/,racing_post,
The RCA rebellion is spreading beyond the big names - and Taunton's exit is a warning that no racecourse should be taken for granted,https://www.racingpost.com/news/opinion/comment/the-rca-rebellion-is-spreading-beyond-the-big-names-and-tauntons-exit-is-a-warning-that-no-racecourse-should-be-taken-for-granted-aWvWV6m9FlxW/,racing_post,
"Poker genius, visionary football chairman and pioneering data-led punter - the many (profitable) faces of Tony Bloom",https://www.racingpost.com/news/features/masters-of-betting/poker-genius-visionary-football-chairman-and-pioneering-data-led-punter-the-many-profitable-faces-of-tony-bloom-a0UWt2Y6DPmh/,racing_post,
"Introducing Masters of Betting, an unmissable series available now - read it all with 25% off RP+",https://www.racingpost.com/news/introducing-masters-of-betting-an-unmissable-series-next-week-in-the-racing-post-read-it-all-with-25-off-rp-aJKV17m1iNzx/,racing_post,
"'I was down £11,000 but you can't let that alter what you do' - meet one of the giants of on-course betting",https://www.racingpost.com/news/features/masters-of-betting/i-was-down-11000-but-you-cant-let-that-alter-what-you-do-meet-one-of-the-giants-of-on-course-betting-aXYs01f58AHh/,racing_post,
When science met punting: the godfather of modern-day betting and his golden rules that remain valid to this day,https://www.racingpost.com/news/features/masters-of-betting/when-science-met-punting-the-godfather-of-modern-day-betting-and-his-golden-rules-that-remain-valid-to-this-day-aO1b67N07bKR/,racing_post,
How a dodgy bank loan led to nearly 40 years as a pro punter - proving old-school methods still have their place,https://www.racingpost.com/news/features/masters-of-betting/how-a-dodgy-bank-loan-led-to-nearly-40-years-as-a-pro-punter-proving-old-school-methods-still-have-their-place-aKazg3g7sdy3/,racing_post,
Sunday’s Sha Tin races cancelled due to state funeral for Tung Chee-hwa,https://www.scmp.com/sport/racing/article/3367681/sundays-sha-tin-races-cancelled-due-state-funeral-ex-hong-kong-leader-tung-chee-hwa,scmp_racing,2026-09-16 14:44
Bowman weighs up surgery v cortisone injection to repair hip labral tear,https://www.scmp.com/sport/racing/article/3367669/top-jockey-hugh-bowman-weighs-surgery-v-cortisone-injection-repair-hip-labral-tear,scmp_racing,2026-09-16 12:39
Who wins at Happy Valley? Bunta Baby a brilliant chance first up under Purton,https://www.scmp.com/sport/racing/article/3367613/who-wins-happy-valley-bunta-baby-brilliant-chance-first-purton,scmp_racing,2026-09-15 19:01
Group races the aim for hat-trick-seeking Le Zonda as he makes Valley return,https://www.scmp.com/sport/racing/article/3367588/group-races-long-term-aim-hat-trick-seeking-le-zonda-he-returns-happy-valley,scmp_racing,2026-09-15 17:04
SCMP Best Bets: Live Wire can shock his rivals at Happy Valley,https://www.scmp.com/sport/racing/article/3367626/scmp-best-bets-live-wire-can-shock-his-rivals-happy-valley,scmp_racing,2026-09-16 07:59
木下錦標：華禮納憑「實」「力」爭標 (Kinoshita Trophy: Waller aims for victory with strength),https://www.stheadline.com/realtime-racing/3616894/木下錦標華禮納憑實力爭標,singtao_racing,2026-09-18 10:55 (16小時前)
"「嘉應高昇」輕鬆完成沙田快操為澳洲之行作好準備 (""Ka Ying Rising"" easily completes Sha Tin fast work, ready for Australia trip)",https://www.stheadline.com/realtime-racing/3616862/嘉應高昇輕鬆完成沙田快操為澳洲之行作好準備,singtao_racing,2026-09-18 08:55 (18小時前)
"「嘉應高昇」快試出色  希斯滿意 (""Ka Ying Rising"" performs excellently in fast trial, Hayes satisfied)",https://www.stheadline.com/realtime-racing/3616809/嘉應高昇快試出色-希斯滿意,singtao_racing,2026-09-18 07:55 (19小時前)
"蔣嘉琦為「天將龍駒」慶祝生日 (Kei Chiong celebrates ""Heavenly Dragon Colt's"" birthday)",https://www.stheadline.com/realtime-racing/3616776/蔣嘉琦為天將龍駒慶祝生日,singtao_racing,2026-09-18 05:55 (21小時前)
黃婉曼親睹金字塔 (Icy Wong witnesses the pyramids firsthand),https://www.stheadline.com/realtime-racing/3616775/黃婉曼親睹金字塔,singtao_racing,2026-09-18 05:55 (21小時前)
"「極歡欣」馬主Michelle分享法國遊靚相 (""Joyful Happiness"" owner Michelle shares beautiful photos from her trip to France)",https://www.stheadline.com/realtime-racing/3616772/極歡欣馬主Michelle分享法國遊靚相,singtao_racing,2026-09-18 04:55 (22小時前)
"文傑訪問│「嘉應高昇」整裝待發 (Interview with Man Kit │ ""Ka Ying Rising"" is ready to go)",https://www.stheadline.com/realtime-racing/3616504/文傑訪問嘉應高昇整裝待發,singtao_racing,2026-09-19 02:55 (2026-09-18 00:01 HKT)
"羅柏奇勒爵士錦標「星彩女兒」盼憑內檔之利奪魁 (Sir Rupert Clarke Stakes: ""Star Crayon Daughter"" hopes to win with inside draw advantage)",https://www.stheadline.com/realtime-racing/3616483/羅柏奇勒爵士錦標星彩女兒盼憑內檔之利奪魁,singtao_racing,2026-09-19 02:55 (2026-09-17 17:46 HKT)
"馬場浮世繪｜「熱似驕陽」下月英國冠軍錦標作配種前最後一戰 (Racetrack Ukiyo-e｜""Hot Like The Sun"" to run final race before breeding in next month's British Champions Stakes)",https://www.stheadline.com/realtime-racing/3616388/馬場浮世繪熱似驕陽下月英國冠軍錦標作配種前最後一戰,singtao_racing,2026-09-19 02:55 (2026-09-17 13:44 HKT)
"馬場浮世繪｜「鄧迪大王」進駐杜拜謀大賽 (Racetrack Ukiyo-e｜""Dundee King"" moves to Dubai to strategize for major races)",https://www.stheadline.com/realtime-racing/3616379/馬場浮世繪鄧迪大王進駐杜拜謀大賽,singtao_racing,2026-09-19 02:55 (2026-09-17 13:24 HKT)
"馬場密探048｜伍鵬志日日贏  「極光之子」跨季三連捷 (Racetrack Insider 048｜Francis Lui wins daily, ""Son of Aurora"" achieves three consecutive wins across seasons)",https://www.stheadline.com/realtime-racing/3616171/馬場密探048伍鵬志日日贏-極光之子跨季三連捷,singtao_racing,2026-09-19 02:55 (2026-09-16 23:29 HKT)
"馬場浮世繪│停賽前2W  巴度「夢照發」 (Racetrack Ukiyo-e│Before suspension, 2 wins for Badel's ""Dream Come True"")",https://www.stheadline.com/realtime-racing/3616173/馬場浮世繪停賽前2W-巴度夢照發,singtao_racing,2026-09-19 02:55 (2026-09-16 23:20 HKT)
"馬場密探048｜「舞林寶典」在港第四捷 (Racetrack Insider 048｜""Dance Forest Classic"" secures fourth win in Hong Kong)",https://www.stheadline.com/realtime-racing/3616164/馬場密探048舞林寶典在港第四捷,singtao_racing,2026-09-19 02:55 (2026-09-16 23:07 HKT)
"馬場密探048｜「幸運派彩」大熱取勝 (Racetrack Insider 048｜""Lucky Dividend"" wins as a hot favourite)",https://www.stheadline.com/realtime-racing/3616161/馬場密探048幸運派彩大熱取勝,singtao_racing,2026-09-19 02:55 (2026-09-16 22:58 HKT)
"馬場浮世繪│接連起孖  梁家俊「自強」 (Racetrack Ukiyo-e│Consecutive doubles for Karis Teetan's ""Self-Reliance"")",https://www.stheadline.com/realtime-racing/3616165/馬場浮世繪接連起孖-梁家俊自強,singtao_racing,2026-09-19 02:55 (2026-09-16 22:50 HKT)
"馬場密探048｜「競駿非凡」騎練齊起孖 (Racetrack Insider 048｜""Outstanding Racehorse"" jockey and trainer both score doubles)",https://www.stheadline.com/realtime-racing/3616144/馬場密探048競駿非凡騎練齊起孖,singtao_racing,2026-09-19 02:55 (2026-09-16 21:44 HKT)
"馬場密探048｜「烈焰光芒」韋達開齋捧盃 (Racetrack Insider 048｜""Blazing Radiance"" Douglas Whyte breaks maiden and lifts cup)",https://www.stheadline.com/realtime-racing/3616138/馬場密探048烈焰光芒韋達開齋捧盃,singtao_racing,2026-09-19 02:55 (2026-09-16 21:35 HKT)
"馬場密探048｜「夢照發」騎練齊開齋 (Racetrack Insider 048｜""Dream Come True"" jockey and trainer both break maiden)",https://www.stheadline.com/realtime-racing/3616136/馬場密探048夢照發騎練齊開齋,singtao_racing,2026-09-19 02:55 (2026-09-16 21:05 HKT)
"馬場浮世繪｜貝蒙園重開 「青春永駐」賽馬會金盃一支獨秀 (Racetrack Ukiyo-e｜Belmont Park reopens, ""Youth Eternal"" stands out in Jockey Club Gold Cup)",https://www.stheadline.com/realtime-racing/3616117/馬場浮世繪貝蒙園重開-青春永駐賽馬會金盃一支獨秀,singtao_racing,2026-09-19 02:55 (2026-09-16 20:01 HKT)
"馬場密探048｜「朗日自強」梁家俊起孖 (Racetrack Insider 048｜""Bright Day Self-Reliance"" Karis Teetan scores a double)",https://www.stheadline.com/realtime-racing/3616114/馬場密探048朗日自強梁家俊起孖,singtao_racing,2026-09-19 02:55 (2026-09-16 19:58 HKT)
Reagan's Flame Sizzles in Taking Masters,https://www.bloodhorse.com/horse-racing/articles/294630/reagans-flame-sizzles-in-taking-masters,bloodhorse_news,"2026-09-19 22:06 (ByByron KingToday, 10:06 PM)"
Out With the Old as New Belmont Makes its Debut,https://www.bloodhorse.com/horse-racing/articles/294627/out-with-the-old-as-new-belmont-makes-its-debut,bloodhorse_news,"2026-09-19 22:00 (ByJay HovdeyToday, 10:00 PM)"
"Baeza, Further Ado to Join Spendthrift Roster in 2027",https://www.bloodhorse.com/horse-racing/articles/294631/baeza-further-ado-to-join-spendthrift-roster-in-2027,bloodhorse_news,"2026-09-19 21:32 (Today, 9:32 PM)"
New Belmont Park Puts Day One in the Books,https://www.bloodhorse.com/horse-racing/articles/294629/new-belmont-park-puts-day-one-in-the-books,bloodhorse_news,"2026-09-19 20:25 (ByBob EhaltToday, 8:25 PM)"
"Stone Farm Founder, Industry Shaper Hancock Dies at 83",https://www.bloodhorse.com/horse-racing/articles/294628/stone-farm-founder-industry-shaper-hancock-dies-at-83,bloodhorse_news,"2026-09-19 18:11 (ByFrank AngstToday, 6:11 PM)"
Up to the Mark Leads First-Crop Sires at Keeneland,https://www.bloodhorse.com/horse-racing/articles/294626/up-to-the-mark-leads-first-crop-sires-at-keeneland,bloodhorse_news,"2026-09-19 17:23 (ByNicole StaffordToday, 5:23 PM)"
Forever Young Too Much for Foes in Jockey Club Gold Cup,https://www.bloodhorse.com/horse-racing/articles/294625/forever-young-too-much-for-foes-in-jockey-club-gold-cup,bloodhorse_news,"2026-09-19 16:42 (ByBob EhaltToday, 4:42 PM)"
Inglis Digital September Late Sale Opens,https://www.bloodhorse.com/horse-racing/articles/294624/inglis-digital-september-late-sale-opens,bloodhorse_news,"2026-09-19 15:27 (ByANZ Bloodstock News StaffToday, 3:27 PM)"
Just Like Old Times for McGaughey as Belmont Park Opens,https://www.bloodhorse.com/horse-racing/articles/294623/just-like-old-times-for-mcgaughey-as-belmont-park-opens,bloodhorse_news,"2026-09-19 15:14 (ByBob EhaltToday, 3:14 PM)"
New Zealand Oaks Winner Leica Lucy Retired From Racing,https://www.bloodhorse.com/horse-racing/articles/294622/new-zealand-oaks-winner-leica-lucy-retired-from-racing,bloodhorse_news,"2026-09-19 14:57 (ByANZ Bloodstock News StaffToday, 2:57 PM)"
Johanna Walsh to be Offered at Tattersalls Mares Sale,https://www.bloodhorse.com/horse-racing/articles/294621/johanna-walsh-to-be-offered-at-tattersalls-mares-sale,bloodhorse_news,"2026-09-19 14:35 (ByKitty Trice/Racing PostToday, 2:35 PM)"
Sum of Success Connections Consider BC Juvenile Turf,https://www.bloodhorse.com/horse-racing/articles/294619/sum-of-success-connections-consider-bc-juvenile-turf,bloodhorse_news,"2026-09-19 14:29 (Today, 2:29 PM)"
Shotgun Hottie Euthanized After Beginning to Founder,https://www.bloodhorse.com/horse-racing/articles/294620/shotgun-hottie-euthanized-after-beginning-to-founder,bloodhorse_news,"2026-09-19 14:16 (ByByron KingToday, 2:16 PM)"
Major Players Look for Dismissal of CAW Lawsuit,https://www.bloodhorse.com/horse-racing/articles/294618/major-players-look-for-dismissal-of-caw-lawsuit,bloodhorse_news,"2026-09-19 14:04 (ByDick DowneyToday, 2:04 PM)"
"Cubbies Root, Root, Root Act of Parliament to Victory",https://www.bloodhorse.com/horse-racing/articles/294617/cubbies-root-root-root-act-of-parliament-to-victory,bloodhorse_news,"2026-09-19 12:07 (Today, 12:07 PM)"
"Antiquarian Sold, Will Stand at Japan's Arrow Stud",https://www.bloodhorse.com/horse-racing/articles/294615/antiquarian-sold-will-stand-at-japans-arrow-stud,bloodhorse_news,"2026-09-19 10:13 (Today, 10:13 AM)"
Coup for India as G1 Winner Sosie Joins Poonawalla Stud,https://www.bloodhorse.com/horse-racing/articles/294614/coup-for-india-as-g1-winner-sosie-joins-poonawalla-stud,bloodhorse_news,"2026-09-19 09:45 (ByPeter Scargill/Racing PostToday, 9:45 AM)"
"Elliott 23rd North American Rider to Win 6,000 Races",https://www.bloodhorse.com/horse-racing/milestones,bloodhorse_news,"2026-09-19 09:17 (ByBloodHorse StaffToday, 9:17 AM)"
Jockey Club Gold Cup Rejuvenated With Forever Young,https://www.bloodhorse.com/horse-racing/articles/294597/jockey-club-gold-cup-rejuvenated-with-forever-young,bloodhorse_news,"2026-09-19 08:00 (ByByron KingToday, 8:00 AM)"
BH In Session: Sales Strong as Keeneland Wraps Book 2,https://www.bloodhorse.com/horse-racing/articles/294612/bh-in-session-sales-strong-as-keeneland-wraps-book-2,bloodhorse_news,"2026-09-18 23:32 (ByBloodHorse StaffYesterday, 11:32 PM)"
Three $2M Colts Highlight Strong Day at Keeneland Sale,https://www.bloodhorse.com/horse-racing/articles/294611/three-2m-colts-highlight-strong-day-at-keeneland-sale,bloodhorse_news,"2026-09-18 22:26 (ByOlivia NewmanYesterday, 10:26 PM)"
LaRose Aims to Score by Stocking Up at Keeneland Sale,https://www.bloodhorse.com/horse-racing/articles/294608/larose-aims-to-score-by-stocking-up-at-keeneland-sale,bloodhorse_news,"2026-09-18 21:18 (ByByron KingandOlivia NewmanYesterday, 9:18 PM)"
Cross Gate to Present Racing Memorabilia Auction,https://www.bloodhorse.com/horse-racing/articles/294610/cross-gate-to-present-racing-memorabilia-auction,bloodhorse_news,"2026-09-18 20:01 (Yesterday, 8:01 PM)"
